frame_number,track_id,car_bbox,car_bbox_score,license_plate_bbox,license_plate_bbox_score,license_plate_number,license_text_score
89,1.0,[0.06424549967050552 138.23843383789062 981.3382568359375 1042.70166015625],0.7756361961364746,[33.36301040649414 666.9129638671875 413.91497802734375 832.5592651367188],0.36189866065979004,G,0.36189866065979004
90,1.0,[0.20994050800800323 148.61000061035156 971.6566772460938 1052.37841796875],0.7514176964759827,[168.67822265625 667.588623046875 415.7470703125 817.5443115234375],0.34121888875961304,FG,0.34121888875961304
90,6.0,[322.6156921386719 167.8666229248047 1905.35205078125 1068.181884765625],0.7702861428260803,[0.0 627.185791015625 116.93768310546875 791.6053466796875],0.30892565846443176,FFE,0.30892565846443176
91,1.0,[0.6358272433280945 152.70010375976562 969.4156494140625 1056.015869140625],0.7583428621292114,[88.07078552246094 863.4454956054688 333.57769775390625 904.0],0.2671077847480774,T,0.2671077847480774
92,1.0,[0.13821350038051605 153.8832550048828 991.5198974609375 1056.13330078125],0.5977250337600708,[39.68995666503906 660.7485961914062 376.7136535644531 819.8734130859375],0.5028433203697205,Q,0.5028433203697205
93,1.0,[0.0 146.88316345214844 964.2930297851562 1044.615478515625],0.7313612699508667,[63.122344970703125 859.3757934570312 319.0736999511719 898.0],0.2701379358768463,M,0.2701379358768463
94,1.0,[0.0 139.42469787597656 953.0006713867188 1044.4224853515625],0.6741357445716858,[43.60429000854492 692.9981689453125 353.9405822753906 827.0552368164062],0.39922896027565,B,0.39922896027565
94,6.0,[299.9529724121094 184.24668884277344 1902.8204345703125 1068.273681640625],0.7764202356338501,[0.0 605.7966918945312 102.9453125 779.331298828125],0.28548896312713623,E,0.28548896312713623
95,1.0,[0.0 137.76239013671875 947.260009765625 1047.10302734375],0.7020419239997864,[37.399993896484375 672.4706420898438 375.981689453125 833.0718383789062],0.5423463582992554,G,0.5423463582992554
95,6.0,[290.1180725097656 189.23245239257812 1901.1060791015625 1068.0374755859375],0.7068331241607666,[1.2336565256118774 606.5321655273438 107.83028411865234 775.29833984375],0.29523682594299316,E,0.29523682594299316
96,1.0,[0.0 140.02865600585938 946.8507690429688 1049.6226806640625],0.6722574830055237,[34.284523010253906 668.7717895507812 375.7530822753906 825.964111328125],0.4991338849067688,W,0.4991338849067688
96,6.0,[290.4029235839844 193.5409393310547 1896.251708984375 1067.25],0.7541625499725342,[0.9709010124206543 602.8766479492188 100.9034423828125 769.0230712890625],0.27065950632095337,B,0.27065950632095337
97,1.0,[0.2576553225517273 139.76625061035156 947.1513671875 1050.579833984375],0.6721096038818359,[34.93120193481445 671.9403686523438 371.0520324707031 828.3880004882812],0.5062438249588013,G,0.5062438249588013
97,6.0,[290.81512451171875 194.82508850097656 1894.6458740234375 1066.868896484375],0.7450335025787354,[1.6903879642486572 615.49169921875 84.55826568603516 764.6073608398438],0.30913111567497253,E,0.30913111567497253
98,1.0,[0.1016118973493576 149.60328674316406 1096.5072021484375 1045.0850830078125],0.7258657813072205,[175.9830322265625 668.545654296875 355.4907531738281 810.2232666015625],0.42701277136802673,W,0.42701277136802673
98,6.0,[281.85723876953125 182.26351928710938 1889.92529296875 1066.2242431640625],0.7282814383506775,[0.0 627.0151977539062 131.8623504638672 776.7559814453125],0.34768325090408325,J,0.34768325090408325
99,1.0,[0.5762584209442139 150.55503845214844 1043.664306640625 1045.8927001953125],0.5478092432022095,[41.82077407836914 669.56103515625 371.06494140625 822.4443359375],0.5832751393318176,W,0.5832751393318176
99,6.0,[274.252197265625 178.9829559326172 1890.2098388671875 1067.0972900390625],0.6840641498565674,[0.0 629.9096069335938 118.55252838134766 775.1028442382812],0.3590923249721527,W,0.3590923249721527
100,1.0,[1.1073888540267944 152.9019012451172 1065.039794921875 1045.628173828125],0.5621769428253174,[25.370502471923828 846.8997802734375 273.6333923339844 893.0],0.2697603106498718,M,0.2697603106498718
100,6.0,[266.9241943359375 177.1361083984375 1894.785400390625 1067.1214599609375],0.6625625491142273,[0.0 632.716796875 114.28129577636719 781.4331665039062],0.43206456303596497,FW,0.43206456303596497
101,1.0,[0.288906991481781 153.18310546875 984.5237426757812 1047.9190673828125],0.6430301070213318,[33.50081253051758 655.5330810546875 365.519287109375 815.3385009765625],0.40489891171455383,W,0.40489891171455383
101,6.0,[260.3216857910156 167.82119750976562 1891.2861328125 1066.0418701171875],0.6664783358573914,[0.0 633.4326171875 113.4393539428711 791.2282104492188],0.39768698811531067,FG,0.39768698811531067
102,1.0,[0.4511507451534271 156.9593048095703 923.6403198242188 1051.1478271484375],0.5144084095954895,[48.30493927001953 686.563720703125 295.9115295410156 800.9049682617188],0.37284573912620544,B,0.37284573912620544
102,6.0,[256.5580139160156 161.35275268554688 1890.0421142578125 1065.1065673828125],0.563528299331665,[1287.264404296875 0.0 1629.2840576171875 93.38131713867188],0.2677881419658661,NW,0.2677881419658661
103,1.0,[0.8771083950996399 158.53274536132812 902.4976806640625 1052.32373046875],0.5120404362678528,[44.185184478759766 680.4423217773438 314.7928771972656 800.376220703125],0.2797658443450928,B,0.2797658443450928
103,6.0,[255.96502685546875 159.1884307861328 1889.2982177734375 1064.8463134765625],0.5746875405311584,[0.17169585824012756 641.2359619140625 114.79237365722656 802.2140502929688],0.28162217140197754,E,0.28162217140197754
104,6.0,[88.60921478271484 146.15249633789062 1885.4490966796875 1052.4033203125],0.5464351773262024,[7.0592474937438965 652.5048217773438 273.0601501464844 819.4547119140625],0.5980367064476013,G,0.5980367064476013
105,6.0,[27.029090881347656 144.65455627441406 1886.393310546875 1048.3076171875],0.5886496901512146,[24.44159507751465 670.4739990234375 329.8422546386719 825.91943359375],0.6154277920722961,G,0.6154277920722961
106,6.0,[2.9944088459014893 148.2934112548828 1885.722900390625 1047.2275390625],0.6307586431503296,[55.39306640625 660.1068115234375 356.40887451171875 824.5370483398438],0.6355288028717041,K,0.6355288028717041
107,6.0,[110.31342315673828 163.98977661132812 1865.693359375 1059.0867919921875],0.7395631074905396,[0.0 631.5402221679688 252.8949737548828 800.3203125],0.6259749531745911,G,0.6259749531745911
108,6.0,[148.54905700683594 171.16323852539062 1859.6466064453125 1063.6566162109375],0.7320055365562439,[1.1278972625732422 633.6359252929688 213.97640991210938 790.1397094726562],0.5787797570228577,E,0.5787797570228577
109,6.0,[162.2142333984375 173.94989013671875 1858.2252197265625 1065.386474609375],0.7342539429664612,[1.3072487115859985 625.210205078125 200.08154296875 787.588134765625],0.6017670035362244,FG,0.6017670035362244
110,6.0,[170.62890625 175.6217041015625 1864.285888671875 1065.751708984375],0.7382955551147461,[0.0 630.1693115234375 187.60986328125 780.0932006835938],0.5915746688842773,FM,0.5915746688842773
111,1.0,[0.8727716207504272 150.09646606445312 892.5046997070312 1055.8211669921875],0.6000974774360657,[28.866867065429688 663.7944946289062 348.50152587890625 811.4271850585938],0.25585901737213135,B,0.25585901737213135
111,6.0,[125.2108154296875 184.16090393066406 1884.1990966796875 1065.272705078125],0.7144132852554321,[4.832810401916504 630.0277099609375 232.44161987304688 776.9906616210938],0.60769122838974,B,0.60769122838974
112,1.0,[0.9093971252441406 149.9544677734375 883.5777587890625 1057.888671875],0.683590292930603,[39.22572326660156 672.6044311523438 327.47357177734375 809.2978515625],0.2801622152328491,QI,0.2801622152328491
112,6.0,[149.09793090820312 176.24313354492188 1885.3131103515625 1064.949951171875],0.6974493265151978,[0.0 634.3054809570312 186.3865203857422 781.1085815429688],0.47889837622642517,BIA,0.47889837622642517
113,1.0,[1.2000370025634766 148.904296875 880.9088134765625 1058.7286376953125],0.6267707347869873,[42.10539627075195 682.1961669921875 323.65216064453125 807.5086059570312],0.2677765488624573,QI,0.2677765488624573
113,6.0,[147.99252319335938 173.26727294921875 1858.409423828125 1065.0589599609375],0.7101220488548279,[0.0 635.402099609375 213.57981872558594 792.3209838867188],0.5068663358688354,G,0.5068663358688354
114,6.0,[150.23471069335938 173.65476989746094 1856.2862548828125 1064.801513671875],0.6797181367874146,[0.0 629.7265014648438 212.90516662597656 789.6033325195312],0.5506036281585693,G,0.5506036281585693
115,6.0,[151.71559143066406 174.22360229492188 1856.0694580078125 1064.764892578125],0.6771014928817749,[0.0 631.1686401367188 211.4273223876953 790.1023559570312],0.5388109087944031,G,0.5388109087944031
116,1.0,[1.5991747379302979 147.10076904296875 910.3110961914062 1055.87060546875],0.6342564225196838,[39.75780487060547 659.1829833984375 361.9740905761719 822.278076171875],0.35670241713523865,J,0.35670241713523865
116,6.0,[152.45892333984375 174.8002471923828 1852.2440185546875 1064.666259765625],0.6115819811820984,[0.5507373809814453 628.2852783203125 208.0269012451172 789.3616333007812],0.5546895861625671,B,0.5546895861625671
117,1.0,[1.597023367881775 143.78131103515625 999.0033569335938 1052.0556640625],0.6342834830284119,[45.382484436035156 666.3634033203125 341.2190246582031 815.1146240234375],0.41316118836402893,G,0.41316118836402893
117,6.0,[99.17452239990234 186.56297302246094 1883.978271484375 1063.094970703125],0.6595032215118408,[1.586556077003479 634.01708984375 259.345947265625 780.5127563476562],0.5813277959823608,D,0.5813277959823608
118,1.0,[1.4465577602386475 137.27813720703125 990.29248046875 1049.9510498046875],0.6606519222259521,[44.689632415771484 689.7742309570312 265.4328918457031 822.9046020507812],0.3270479440689087,Q,0.3270479440689087
118,6.0,[60.62640380859375 189.65232849121094 1889.533935546875 1061.38671875],0.6639252305030823,[0.0 612.2000122070312 309.06671142578125 817.2892456054688],0.2590504288673401,E,0.2590504288673401
119,1.0,[1.321873426437378 131.5544891357422 979.7150268554688 1048.433837890625],0.684980571269989,[43.35185241699219 695.1787109375 353.7663879394531 832.0658569335938],0.2954631447792053,B,0.2954631447792053
119,6.0,[42.68558120727539 198.13404846191406 1901.81640625 1061.3433837890625],0.6183866858482361,[7.989020824432373 623.7124633789062 303.71319580078125 769.4539184570312],0.5613551139831543,Q,0.5613551139831543
120,1.0,[1.526306390762329 130.21438598632812 1004.8554077148438 1047.20263671875],0.6551602482795715,[43.17040252685547 685.478515625 352.3453063964844 838.7398681640625],0.4344427287578583,B,0.4344427287578583
120,6.0,[16.490949630737305 199.31321716308594 1905.63671875 1060.64599609375],0.6851906776428223,[22.009578704833984 622.1268310546875 292.7425231933594 769.6015625],0.36200371384620667,Q,0.36200371384620667
121,1.0,[1.9701191186904907 129.97482299804688 1018.7888793945312 1046.90576171875],0.651538074016571,[47.369998931884766 688.4304809570312 353.3372802734375 834.1871337890625],0.3346262276172638,B,0.3346262276172638
121,6.0,[6.980173587799072 199.44065856933594 1907.3619384765625 1060.5484619140625],0.689346432685852,[36.7149658203125 624.3042602539062 355.3137512207031 774.8447265625],0.6024112105369568,G,0.6024112105369568
122,1.0,[1.5824952125549316 134.94154357910156 967.1709594726562 1046.2208251953125],0.569393515586853,[40.707061767578125 677.3369750976562 350.5303649902344 830.9404296875],0.45683515071868896,B,0.45683515071868896
122,6.0,[2.4054503440856934 197.6256103515625 1908.7821044921875 1059.7213134765625],0.709324061870575,[44.300926208496094 621.5855712890625 356.40521240234375 772.5328369140625],0.6565550565719604,B,0.6565550565719604
123,6.0,[0.0 201.08966064453125 1912.39501953125 1058.4595947265625],0.6905847787857056,[43.42806625366211 625.6203002929688 358.64385986328125 769.0574951171875],0.4861535131931305,Q,0.4861535131931305
124,1.0,[1.9838427305221558 138.261474609375 924.5977783203125 1043.0411376953125],0.6330791711807251,[46.237823486328125 682.5140380859375 285.3529357910156 820.9248046875],0.28635814785957336,A,0.28635814785957336
124,6.0,[0.0 203.50634765625 1908.6114501953125 1058.83984375],0.7112542390823364,[43.2532844543457 625.450927734375 356.6913757324219 762.2112426757812],0.4692939519882202,B,0.4692939519882202
125,1.0,[1.1782785654067993 121.65765380859375 944.9523315429688 1025.45947265625],0.583876371383667,[40.52734375 691.4291381835938 349.02301025390625 840.5425415039062],0.39988231658935547,Q,0.39988231658935547
125,6.0,[1.5382099151611328 202.04457092285156 1906.5494384765625 1059.1217041015625],0.7541916966438293,[41.02631759643555 626.0810546875 349.1587219238281 764.5797119140625],0.599005401134491,B,0.599005401134491
126,1.0,[0.9448496699333191 118.57376098632812 947.1397705078125 1015.3627319335938],0.5637295246124268,[33.7926025390625 691.9696044921875 356.47637939453125 860.803466796875],0.3240211009979248,B,0.3240211009979248
126,6.0,[31.03962516784668 199.20046997070312 1896.2657470703125 1058.76025390625],0.7911906242370605,[15.394761085510254 625.8729858398438 313.0678405761719 765.2716674804688],0.6027368307113647,B,0.6027368307113647
127,1.0,[1.199851632118225 117.91287231445312 948.863037109375 1010.5380859375],0.5695697665214539,[40.833648681640625 700.8934936523438 358.2059631347656 860.1918334960938],0.37695780396461487,G,0.37695780396461487
127,6.0,[44.33003616333008 198.17884826660156 1894.64697265625 1058.7955322265625],0.7879541516304016,[0.0 598.3782348632812 325.4248046875 812.4839477539062],0.251910537481308,B,0.251910537481308
128,6.0,[52.40033721923828 200.23602294921875 1900.353515625 1060.4906005859375],0.7400956749916077,[0.0 626.489501953125 307.3397521972656 778.2913818359375],0.4341861307621002,B,0.4341861307621002
129,6.0,[67.8499755859375 200.78358459472656 1900.82177734375 1059.9127197265625],0.7731073498725891,[0.0 631.2957763671875 293.5202941894531 765.8617553710938],0.35538414120674133,ID,0.35538414120674133
130,6.0,[92.00392150878906 202.1142578125 1887.389892578125 1059.755615234375],0.753013551235199,[3.554903745651245 641.048095703125 262.6432189941406 770.321533203125],0.4725613296031952,Q,0.4725613296031952
131,1.0,[1.436464548110962 115.12040710449219 954.468505859375 1012.7352905273438],0.6501522064208984,[42.16630554199219 704.7991333007812 349.6741638183594 853.6314086914062],0.2860569655895233,Q,0.2860569655895233
131,6.0,[65.25829315185547 201.3932342529297 1901.5167236328125 1052.486572265625],0.7600464224815369,[0.0 633.9942626953125 293.4761657714844 794.4276733398438],0.3491295874118805,B0,0.3491295874118805
132,6.0,[42.41368865966797 200.68031311035156 1892.11083984375 1054.4896240234375],0.6854788064956665,[0.0 627.76025390625 318.1374206542969 778.4402465820312],0.38831114768981934,Q,0.38831114768981934
133,6.0,[31.267559051513672 200.33555603027344 1888.0758056640625 1055.346923828125],0.6938004493713379,[6.94533634185791 623.6019897460938 322.6302795410156 775.5260009765625],0.3845670223236084,B,0.3845670223236084
134,1.0,[1.9797662496566772 105.39476776123047 957.621337890625 1010.723876953125],0.6672381162643433,[37.932010650634766 721.2109375 358.0426940917969 872.2523803710938],0.4061424732208252,D,0.4061424732208252
134,6.0,[45.338111877441406 193.9192657470703 1866.9351806640625 1057.6383056640625],0.7104984521865845,[0.0 645.7234497070312 320.3958740234375 780.4954833984375],0.5541244149208069,Q,0.5541244149208069
135,6.0,[15.99965763092041 197.0467987060547 1877.7022705078125 1059.3272705078125],0.6791589260101318,[20.794132232666016 628.8018798828125 340.88653564453125 780.377685546875],0.3385690748691559,B0,0.3385690748691559
136,6.0,[5.311254978179932 199.38650512695312 1882.9342041015625 1061.1015625],0.6826813817024231,[31.420467376708984 639.0521240234375 333.05609130859375 772.6428833007812],0.38063740730285645,W01,0.38063740730285645
137,1.0,[2.482177257537842 101.15292358398438 996.5979614257812 1007.4843139648438],0.6718116998672485,[37.290401458740234 732.3942260742188 356.0489501953125 874.0424194335938],0.27740854024887085,QI,0.27740854024887085
137,6.0,[2.5405473709106445 201.40008544921875 1888.21630859375 1061.96142578125],0.727813184261322,[19.11612892150879 636.7991943359375 325.7471923828125 770.724609375],0.3988615870475769,QL,0.3988615870475769
138,6.0,[3.4574501514434814 199.79812622070312 1898.5491943359375 1061.58544921875],0.7791039943695068,[18.235431671142578 642.6880493164062 322.73724365234375 765.1902465820312],0.31963425874710083,QI,0.31963425874710083
139,6.0,[4.364459991455078 199.1096954345703 1902.5069580078125 1061.49609375],0.7764129042625427,[23.24797821044922 630.5165405273438 353.21795654296875 768.8784790039062],0.4268999397754669,Q0,0.4268999397754669
141,6.0,[13.7555570602417 201.16795349121094 1901.8026123046875 1058.0694580078125],0.8016563057899475,[0.0 548.6197509765625 361.6436462402344 826.4151000976562],0.2805398106575012,WI,0.2805398106575012
142,1.0,[1.536642074584961 104.15312957763672 950.7273559570312 989.2794799804688],0.7326858043670654,[39.68252182006836 733.0712280273438 352.3795471191406 871.1500244140625],0.36109548807144165,BI,0.36109548807144165
142,6.0,[18.80443000793457 199.9095916748047 1902.675537109375 1057.1629638671875],0.7647967338562012,[1.4444301128387451 564.4306640625 372.4801330566406 818.95849609375],0.4239412248134613,QI,0.4239412248134613
143,1.0,[1.2302507162094116 102.8323974609375 947.955810546875 992.6087036132812],0.7305557727813721,[33.878509521484375 729.8292846679688 353.1612243652344 875.7654418945312],0.3205915093421936,B1F,0.3205915093421936
143,6.0,[20.061046600341797 200.5416717529297 1899.844970703125 1056.90576171875],0.672805666923523,[6.685802459716797 559.9336547851562 370.568359375 809.45263671875],0.32738518714904785,QIF,0.32738518714904785
144,6.0,[18.481103897094727 199.40977478027344 1892.1546630859375 1057.67333984375],0.7311054468154907,[29.89523696899414 639.5310668945312 345.8312683105469 768.4192504882812],0.30798450112342834,KJFI,0.30798450112342834
145,1.0,[1.2024853229522705 102.77648162841797 944.5735473632812 979.6986083984375],0.7183356881141663,[37.6859130859375 724.6405639648438 363.0980529785156 877.0],0.29858386516571045,B1F1,0.29858386516571045
145,6.0,[21.209945678710938 198.62777709960938 1896.71533203125 1059.9693603515625],0.7239930033683777,[26.115394592285156 619.2184448242188 345.81640625 782.5429077148438],0.2768237292766571,GJFI,0.2768237292766571
146,1.0,[1.1090381145477295 102.57097625732422 945.2128295898438 967.0527954101562],0.6515928506851196,[35.83091354370117 728.8468017578125 359.8418884277344 865.0],0.41840842366218567,BI0F1F1,0.41840842366218567
146,6.0,[26.89532470703125 197.088134765625 1904.633544921875 1058.75830078125],0.7715548276901245,[20.378360748291016 599.9531860351562 352.0531005859375 774.95703125],0.3384478688240051,WJLLFIFI,0.3384478688240051
147,6.0,[33.96595001220703 195.19973754882812 1906.137939453125 1058.546142578125],0.700579822063446,[17.71919822692871 610.9429321289062 330.4616394042969 778.871826171875],0.3225425183773041,WIYIIIIIKFI,0.3225425183773041
148,1.0,[1.2292747497558594 103.31766510009766 951.0632934570312 966.905029296875],0.6013917326927185,[40.098915100097656 733.29736328125 357.0343322753906 863.0],0.4831295907497406,WI0FFFF1F1,0.4831295907497406
148,6.0,[24.446239471435547 191.52633666992188 1907.85595703125 1057.662353515625],0.7440202236175537,[18.737611770629883 595.1057739257812 356.6695861816406 792.9625244140625],0.3859720230102539,WTIIAIAFKFA,0.3859720230102539
149,6.0,[16.6743221282959 189.73402404785156 1909.68603515625 1057.590576171875],0.7625803351402283,[666.722412109375 226.22869873046875 1144.533447265625 450.107666015625],0.2786644399166107,B1,0.2786644399166107
150,6.0,[15.849376678466797 188.70999145507812 1912.0960693359375 1056.161865234375],0.8110663890838623,[2.5331075191497803 559.5086059570312 365.54852294921875 821.3825073242188],0.27492472529411316,WIFN1VAFFF11,0.27492472529411316
151,1.0,[1.4657756090164185 102.77848052978516 943.9493408203125 897.28955078125],0.5485587120056152,[6.232942581176758 676.9566650390625 348.03948974609375 795.0],0.4931129217147827,CIL1IIVFFF1VAF,0.4931129217147827
151,6.0,[15.995038032531738 188.52902221679688 1912.739990234375 1055.620361328125],0.8173315525054932,[2.895949125289917 554.1809692382812 367.76007080078125 820.4613037109375],0.26286888122558594,WIANVAHFAF11,0.26286888122558594
152,1.0,[1.3035438060760498 102.69672393798828 946.8453979492188 959.4312133789062],0.5499659180641174,[38.89950180053711 725.4003295898438 355.55999755859375 857.0],0.5439925789833069,WFII11FFFF11,0.5439925789833069
152,6.0,[13.579374313354492 187.1917266845703 1914.02978515625 1056.7806396484375],0.7729625701904297,[3.9344992637634277 589.727783203125 373.6394958496094 825.5175170898438],0.2669391930103302,WFFIIIIIFFFFI,0.2669391930103302
154,6.0,[4.219149112701416 184.98426818847656 1915.9906005859375 1058.25048828125],0.7823852300643921,[21.325321197509766 559.2600708007812 374.6930236816406 816.3170776367188],0.27572619915008545,WFIIIJIAFFFI,0.27572619915008545
155,6.0,[3.214223861694336 183.23110961914062 1916.7659912109375 1057.759765625],0.7519503235816956,[18.360286712646484 562.7840576171875 382.00872802734375 823.6458129882812],0.25389188528060913,WRPIIIJIAFAFI,0.25389188528060913
156,6.0,[2.9763548374176025 182.40658569335938 1916.3902587890625 1057.419921875],0.7941440343856812,[52.70705032348633 651.6839599609375 352.0810241699219 782.9151000976562],0.40239229798316956,WIA111FFU111F1F,0.40239229798316956
157,6.0,[3.1700894832611084 181.87290954589844 1916.042236328125 1057.33349609375],0.7965658903121948,[34.5573844909668 597.9140014648438 366.7267150878906 801.8460083007812],0.2975110411643982,WKBILIAJLAIAIFAFF,0.2975110411643982
158,6.0,[1.9649068117141724 180.89202880859375 1915.4521484375 1058.0450439453125],0.6821514368057251,[47.38969421386719 664.1283569335938 354.1883544921875 797.9093627929688],0.4504454731941223,WIUI1FAFL01FFL11FFI,0.4504454731941223
159,6.0,[3.006779909133911 181.58499145507812 1917.5535888671875 1060.107421875],0.7224019765853882,[14.80632209777832 567.0684814453125 377.14251708984375 826.1636962890625],0.2578972280025482,MKU1FIFDIJIFAIAI,0.2578972280025482
160,6.0,[2.2676303386688232 179.54782104492188 1918.832763671875 1059.8583984375],0.7812933325767517,[46.67684555053711 664.4675903320312 351.8169250488281 797.1217651367188],0.38732555508613586,WIUIFIFL01NFNUF11FDY,0.38732555508613586
161,6.0,[2.6049294471740723 177.33807373046875 1919.4344482421875 1058.52587890625],0.8066031336784363,[49.9444694519043 669.1762084960938 347.6462097167969 796.6610717773438],0.47199317812919617,WUAEFFIHFL0FF1FFNFNUF1FJFQ,0.47199317812919617
162,6.0,[2.7489407062530518 177.35902404785156 1920.0 1058.2811279296875],0.7638083696365356,[49.324466705322266 672.060791015625 345.50714111328125 799.1535034179688],0.4941655099391937,WF0DIFFFIPFL0F1FFFNUVF1FJ1,0.4941655099391937
163,6.0,[2.934251070022583 177.32591247558594 1920.0 1058.345458984375],0.7663740515708923,[49.32574462890625 672.1134033203125 345.57470703125 799.119140625],0.4961094260215759,FF0DIFFFI1FL0F1FFFNUVFF1FJ1,0.4961094260215759
164,6.0,[2.864952802658081 176.80514526367188 1920.0 1058.1474609375],0.6938642859458923,[21.43504524230957 610.3041381835938 373.6271057128906 845.9146118164062],0.2723759412765503,WUI1DIFFFFHFIILIFFI3IAAAAIL,0.2723759412765503
165,6.0,[2.504399538040161 175.1807098388672 1920.0 1057.9512939453125],0.7296345233917236,[22.085477828979492 610.7290649414062 371.9012145996094 843.8271484375],0.26526838541030884,GUI1WFIEAIRAIFFHFIIDIIAFIJIFAIIL,0.26526838541030884
166,6.0,[2.8089590072631836 173.32244873046875 1919.587890625 1058.71240234375],0.7216192483901978,[21.33599090576172 612.9834594726562 372.3327331542969 848.091552734375],0.2938430607318878,WUI1WFFFNFIFFFLIIDI1AFUIFAIIL,0.2938430607318878
167,6.0,[2.584874391555786 174.24314880371094 1918.5198974609375 1059.3663330078125],0.7069934010505676,[24.82567024230957 615.158447265625 373.02734375 841.978271484375],0.28551173210144043,GF01WAFFINFIFMLFDIAAJAFAIIL,0.28551173210144043
168,6.0,[2.2312450408935547 172.95191955566406 1913.8165283203125 1061.317138671875],0.6926578283309937,[23.58331871032715 617.0371704101562 369.72491455078125 842.2523803710938],0.27163320779800415,EUU1LFIAFAFINAIFHLFCIAJAFAIIL,0.27163320779800415
169,6.0,[2.2377073764801025 172.67263793945312 1912.44580078125 1061.720947265625],0.6892925500869751,[23.6420841217041 616.849365234375 369.18048095703125 841.65283203125],0.2665308117866516,EFU1LFIAFAFINAFHLFLIAJAFAIIL,0.2665308117866516
170,6.0,[2.4869332313537598 174.38510131835938 1913.233642578125 1062.5516357421875],0.7286128997802734,[647.8377685546875 240.23402404785156 1188.3948974609375 475.2533264160156],0.2595776617527008,DFFUF,0.2595776617527008
171,6.0,[1.7647507190704346 171.54542541503906 1915.2640380859375 1061.852783203125],0.7085024118423462,[26.346040725708008 620.0264282226562 370.9928283691406 839.7914428710938],0.25011876225471497,HUI1LIIIIAIIFAFAKFJLICQFFFFALIL,0.25011876225471497
172,6.0,[1.7959606647491455 163.65383911132812 1883.9014892578125 1059.803466796875],0.6765096783638,[23.994972229003906 624.1300659179688 365.0662536621094 837.2288208007812],0.3265416622161865,KG01LIFFAIIIIGIILIDVFFFALIL,0.3265416622161865
173,6.0,[2.484332323074341 163.20651245117188 1845.61279296875 1060.445556640625],0.6709332466125488,[22.340734481811523 629.3248291015625 368.4114074707031 842.8517456054688],0.3329026997089386,GQI1LFIFIAIMRAFIMLIDVFFFALIL,0.3329026997089386
177,6.0,[2.043536424636841 151.68017578125 1896.943603515625 1056.3609619140625],0.5644762516021729,[45.992156982421875 676.0814208984375 349.8796081542969 834.1358032226562],0.5197095274925232,WTGFLF1FPB1IF1NI1FLL1FNU11F1,0.5197095274925232
178,6.0,[1.0702764987945557 147.84854125976562 1911.236572265625 1058.718505859375],0.5484691858291626,[53.93578338623047 684.645263671875 346.251708984375 822.5511474609375],0.6090205907821655,WYFFLFFA1FTFFF1F1NI1FLL1FNU1FD1F,0.6090205907821655
179,6.0,[1.1523301601409912 149.15953063964844 1896.134033203125 1058.1689453125],0.51396244764328,[20.605253219604492 642.7600708007812 369.4696350097656 863.5927734375],0.2594657838344574,FGIFIQ1FGFDFIFAIAFALIDIAFIFAFLL,0.2594657838344574
180,6.0,[1.2377219200134277 147.38148498535156 1911.918212890625 1058.0157470703125],0.5393087863922119,[51.53798294067383 678.3216552734375 350.6224060058594 821.752685546875],0.6044645309448242,NUFFLFFVTFA11WIM1FL01FNU11F1,0.6044645309448242
181,6.0,[1.4165065288543701 146.92713928222656 1917.89453125 1058.3463134765625],0.5245224237442017,[49.336952209472656 677.4898071289062 351.774658203125 820.8179321289062],0.5976875424385071,NUFFLFFVTFA11IMA1FL01FNFU11F1,0.5976875424385071
182,6.0,[2.3690996170043945 143.53485107421875 1920.0 1057.3770751953125],0.5985981822013855,[45.348915100097656 681.2652587890625 348.468505859375 827.9509887695312],0.5754094123840332,HUFFFLDFQTA1ANIM1FL01FNU11F1V,0.5754094123840332
183,6.0,[1.0651606321334839 132.96884155273438 1920.0 1054.2420654296875],0.6222488880157471,[50.65632629394531 697.2448120117188 347.11199951171875 843.9403686523438],0.5253542065620422,WYELDFPLAA1NI1FL01FLU11F1,0.5253542065620422
184,6.0,[1.0140858888626099 133.26280212402344 1890.468017578125 1054.4515380859375],0.6123707890510559,[45.49318313598633 692.8699340820312 353.13848876953125 847.2661743164062],0.5822263360023499,WKKLFYVAA1NI1FLL1FLU11F1,0.5822263360023499
185,6.0,[0.3080103099346161 126.16873168945312 1866.0225830078125 1054.4686279296875],0.5725423693656921,[23.4349422454834 683.5799560546875 380.5244140625 898.5758056640625],0.26682132482528687,FEFIR1GDRANIFLIDIAFIFAFLL,0.26682132482528687
188,6.0,[22.25193214416504 137.80799865722656 1907.328369140625 1057.24462890625],0.5781990885734558,[18.01457977294922 695.728271484375 327.6842041015625 834.1334838867188],0.3071647882461548,CFIFY1AA1IN1FLL1FL1FD1,0.3071647882461548
191,6.0,[9.805702209472656 127.29900360107422 1683.6884765625 1057.658935546875],0.525979220867157,[42.19933319091797 708.3524169921875 336.8133239746094 844.3786010742188],0.5333212614059448,KFLFY1AA11IN1FL01HL1FD1,0.5333212614059448
240,14.0,[1684.9617919921875 280.29058837890625 1918.9033203125 1067.388916015625],0.7668073177337646,[159.01718139648438 605.2552490234375 234.0 730.7830810546875],0.30600354075431824,Z,0.30600354075431824
241,14.0,[1683.8624267578125 280.6437072753906 1919.212158203125 1067.5433349609375],0.7630136609077454,[159.0685272216797 601.2161254882812 235.7909393310547 733.0278930664062],0.3024576008319855,G,0.3024576008319855
